lat,lon,alt,date,device,os,version
41.4232063293,-73.9633178711,16.4829654694,2013-10-13 18:37:52,"iPhone3,1",7.0.2,1.1
41.4185562134,-73.9571609497,25.1532859802,2013-10-13 18:52:48,"iPhone3,1",7.0.2,1.1
41.387714386,-73.9617767334,12.0673360825,2013-10-13 20:33:04,"iPhone3,1",7.0.2,1.1
41.1443901062,-73.8897705078,12.0673360825,2013-10-13 20:48:00,"iPhone3,1",7.0.2,1.1
41.0247192383,-73.8781280518,12.0673360825,2013-10-13 21:11:28,"iPhone3,1",7.0.2,1.1
40.8720321655,-73.9106063843,17.9610786438,2013-10-13 21:20:00,"iPhone3,1",7.0.2,1.1
40.8198890686,-73.9264373779,20.0879192352,2013-10-13 21:26:24,"iPhone3,1",7.0.2,1.1
40.8098182678,-73.9320220947,14.834564209,2013-10-13 21:41:20,"iPhone3,1",7.0.2,1.1
40.8077468872,-73.9374389648,16.0268726349,2013-10-13 21:56:16,"iPhone3,1",7.0.2,1.1
40.7755317688,-73.940612793,12.1136703491,2013-10-13 23:02:24,"iPhone3,1",7.0.2,1.1
40.7146224976,-73.9570617676,14.3378620148,2013-10-13 23:13:04,"iPhone3,1",7.0.2,1.1
40.7078933716,-73.9539642334,17.3140392303,2013-10-13 23:47:12,"iPhone3,1",7.0.2,1.1
40.7159614563,-73.949798584,15.9868450165,2013-10-14 17:14:40,"iPhone3,1",7.0.2,1.1
40.7201576233,-73.9476013184,14.8892192841,2013-10-14 17:25:20,"iPhone3,1",7.0.2,1.1
40.7304801941,-73.9542617798,38.4766921997,2013-10-14 17:31:44,"iPhone3,1",7.0.2,1.1
40.7422561646,-73.9518356323,15.5245418549,2013-10-14 17:36:00,"iPhone3,1",7.0.2,1.1
40.750869751,-73.9426803589,29.7947540283,2013-10-14 17:40:16,"iPhone3,1",7.0.2,1.1
40.7554588318,-73.9508590698,76.7293701172,2013-10-14 17:46:40,"iPhone3,1",7.0.2,1.1
40.7621269226,-73.9636688232,16.5141448975,2013-10-14 17:50:56,"iPhone3,1",7.0.2,1.1
40.7656745911,-73.9727859497,15.9138870239,2013-10-14 17:57:20,"iPhone3,1",7.0.2,1.1
40.7763442993,-73.9759063721,27.2329063416,2013-10-14 18:03:44,"iPhone3,1",7.0.2,1.1
40.7879943848,-73.9674835205,64.6656265259,2013-10-14 18:08:00,"iPhone3,1",7.0.2,1.1
40.7992019653,-73.9625091553,39.0236854553,2013-10-14 18:12:16,"iPhone3,1",7.0.2,1.1
40.8064079285,-73.9638900757,52.2590255737,2013-10-14 18:18:40,"iPhone3,1",7.0.2,1.1
40.802734375,-73.9699630737,36.8673248291,2013-10-15 01:40:16,"iPhone3,1",7.0.2,1.1
40.7776031494,-73.9898376465,18.3614597321,2013-10-15 01:48:48,"iPhone3,1",7.0.2,1.1
40.7566223145,-74.0001296997,17.7172546387,2013-10-15 01:55:12,"iPhone3,1",7.0.2,1.1
40.7412071228,-74.0085906982,18.6017551422,2013-10-15 02:01:36,"iPhone3,1",7.0.2,1.1
40.7277412415,-73.9952163696,19.0235977173,2013-10-15 02:10:08,"iPhone3,1",7.0.2,1.1
40.7245903015,-73.9909439087,24.156578064,2013-10-15 02:16:32,"iPhone3,1",7.0.2,1.1
40.7185440063,-73.9863967896,16.4057846069,2013-10-15 02:20:48,"iPhone3,1",7.0.2,1.1
40.714389801,-73.9760665894,13.9071063995,2013-10-15 02:25:04,"iPhone3,1",7.0.2,1.1
40.7106895447,-73.9579315186,19.5444507599,2013-10-15 02:31:28,"iPhone3,1",7.0.2,1.1
40.7118530273,-73.9656066895,25.0754852295,2013-10-15 14:30:24,"iPhone3,1",7.0.2,1.1
40.7176704407,-73.9854888916,18.2905426025,2013-10-15 14:36:48,"iPhone3,1",7.0.2,1.1
40.7279319763,-74.0100021362,22.8904190063,2013-10-15 14:45:20,"iPhone3,1",7.0.2,1.1
40.7468147278,-74.0079650879,15.9003543854,2013-10-15 14:51:44,"iPhone3,1",7.0.2,1.1
40.762008667,-74.0007858276,13.1572160721,2013-10-15 14:56:00,"iPhone3,1",7.0.2,1.1
40.7800674438,-73.9879684448,12.2377262115,2013-10-15 15:04:32,"iPhone3,1",7.0.2,1.1
40.7898254395,-73.9806137085,26.6656227112,2013-10-15 15:08:48,"iPhone3,1",7.0.2,1.1
40.8016548157,-73.9707794189,37.2781333923,2013-10-15 15:15:12,"iPhone3,1",7.0.2,1.1
40.8068656921,-73.9635772705,47.0286865234,2013-10-15 15:23:44,"iPhone3,1",7.0.2,1.1
40.8031997681,-73.9673843384,46.0445404053,2013-10-16 04:54:24,"iPhone3,1",7.0.2,1.1
40.7985954285,-73.9693832397,43.6049041748,2013-10-16 05:02:56,"iPhone3,1",7.0.2,1.1
40.8032836914,-73.9673461914,45.6539535522,2013-10-16 12:24:32,"iPhone3,1",7.0.2,1.1
40.8060569763,-73.9626083374,50.2145690918,2013-10-16 12:30:56,"iPhone3,1",7.0.2,1.1
40.8073234558,-73.9673080444,0,2013-10-16 13:11:28,"iPhone3,1",7.0.2,1.1
40.8088569641,-73.9611816406,49.3319244385,2013-10-17 01:44:32,"iPhone3,1",7.0.2,1.1
40.8016090393,-73.9708709717,36.1963806152,2013-10-17 02:12:16,"iPhone3,1",7.0.2,1.1
40.779838562,-73.9886169434,12.3604621887,2013-10-17 02:18:40,"iPhone3,1",7.0.2,1.1
40.7653884888,-73.9980621338,11.8399524689,2013-10-17 02:25:04,"iPhone3,1",7.0.2,1.1
40.7384376526,-74.0098953247,8.83964920044,2013-10-17 02:33:36,"iPhone3,1",7.0.2,1.1
40.7266082764,-73.9960403442,23.3133068085,2013-10-17 02:44:16,"iPhone3,1",7.0.2,1.1
40.7188072205,-73.9862213135,16.3103275299,2013-10-17 02:52:48,"iPhone3,1",7.0.2,1.1
40.7079086304,-73.9540634155,17.0875072479,2013-10-17 03:07:44,"iPhone3,1",7.0.2,1.1
40.7079963684,-73.9542999268,16.5233459473,2013-10-17 18:01:36,"iPhone3,1",7.0.2,1.1
40.7105293274,-73.9589233398,10.01836586,2013-10-17 18:08:00,"iPhone3,1",7.0.2,1.1
40.7160415649,-73.9865646362,24.7366523743,2013-10-17 18:22:56,"iPhone3,1",7.0.2,1.1
40.7123603821,-73.9782485962,6.32292938232,2013-10-17 18:29:20,"iPhone3,1",7.0.2,1.1
40.7159233093,-73.9745941162,5.40592575073,2013-10-17 18:33:36,"iPhone3,1",7.0.2,1.1
40.7239112854,-73.9722518921,7.97212982178,2013-10-17 18:40:00,"iPhone3,1",7.0.2,1.1
40.7309570312,-73.9732513428,12.9194145203,2013-10-17 18:44:16,"iPhone3,1",7.0.2,1.1
40.7248802185,-73.9720611572,6.78853225708,2013-10-17 18:48:32,"iPhone3,1",7.0.2,1.1
40.7171478271,-73.9741744995,6.91807365417,2013-10-17 18:54:56,"iPhone3,1",7.0.2,1.1
40.711681366,-73.9786071777,14.836687088,2013-10-17 18:59:12,"iPhone3,1",7.0.2,1.1
40.7150268555,-73.9841918945,90.057723999,2013-10-17 19:03:28,"iPhone3,1",7.0.2,1.1
40.71534729,-73.9782562256,46.9237174988,2013-10-17 19:09:52,"iPhone3,1",7.0.2,1.1
40.7126121521,-73.9690475464,62.9801902771,2013-10-17 19:16:16,"iPhone3,1",7.0.2,1.1
40.7107467651,-73.9599838257,20.1661567688,2013-10-17 19:20:32,"iPhone3,1",7.0.2,1.1
40.7080116272,-73.9542388916,22.4783287048,2013-10-17 19:26:56,"iPhone3,1",7.0.2,1.1
40.7123718262,-73.9524688721,26.2633895874,2013-10-17 20:20:16,"iPhone3,1",7.0.2,1.1
40.7159423828,-73.9463119507,32.6125335693,2013-10-17 20:24:32,"iPhone3,1",7.0.2,1.1
40.7267875671,-73.952545166,41.1409988403,2013-10-17 20:30:56,"iPhone3,1",7.0.2,1.1
40.7214584351,-73.9489822388,12.7248048782,2013-10-17 21:52:00,"iPhone3,1",7.0.2,1.1
40.7110862732,-73.9532089233,16.6769638062,2013-10-17 22:11:12,"iPhone3,1",7.0.2,1.1
40.7147903442,-73.94947052,17.2387771606,2013-10-17 23:34:24,"iPhone3,1",7.0.2,1.1
40.7078781128,-73.953918457,16.3522052765,2013-10-18 03:41:52,"iPhone3,1",7.0.2,1.1
40.7110214233,-73.9630584717,24.9230613708,2013-10-18 15:04:32,"iPhone3,1",7.0.2,1.1
40.7137794495,-73.9730758667,78.130645752,2013-10-18 15:10:56,"iPhone3,1",7.0.2,1.1
40.7201652527,-73.9884109497,29.7904510498,2013-10-18 15:15:12,"iPhone3,1",7.0.2,1.1
40.7241706848,-73.99243927,60.2591400146,2013-10-18 15:19:28,"iPhone3,1",7.0.2,1.1
40.7217330933,-74,25.8615493774,2013-10-18 15:25:52,"iPhone3,1",7.0.2,1.1
40.7186279297,-73.9956817627,40.471118927,2013-10-18 15:49:20,"iPhone3,1",7.0.2,1.1
40.7161941528,-73.9865570068,13.4768486023,2013-10-18 15:53:36,"iPhone3,1",7.0.2,1.1
40.7146720886,-73.9756851196,76.3648452759,2013-10-18 15:57:52,"iPhone3,1",7.0.2,1.1
40.7128868103,-73.96043396,27.6212310791,2013-10-18 16:04:16,"iPhone3,1",7.0.2,1.1
40.708896637,-73.9569854736,17.3291873932,2013-10-18 16:08:32,"iPhone3,1",7.0.2,1.1
40.7079620361,-73.9540100098,16.9573001862,2013-10-18 16:49:04,"iPhone3,1",7.0.2,1.1
40.7079582214,-73.9539794922,17.0039653778,2013-10-18 16:49:04,"iPhone3,1",7.0.2,1.1
40.729801178,-73.9619293213,12.0524082184,2013-10-18 17:21:04,"iPhone3,1",7.0.2,1.1
40.7164726257,-73.9615859985,20.0315589905,2013-10-18 17:40:16,"iPhone3,1",7.0.2,1.1
40.7086982727,-73.9562301636,16.3206424713,2013-10-18 17:48:48,"iPhone3,1",7.0.2,1.1
40.7141036987,-73.9511642456,18.1988067627,2013-10-18 21:52:00,"iPhone3,1",7.0.2,1.1
40.7080192566,-73.9544906616,17.1007766724,2013-10-18 22:24:00,"iPhone3,1",7.0.2,1.1
40.7123985291,-73.9527206421,44.9354248047,2013-10-18 23:04:32,"iPhone3,1",7.0.2,1.1
40.7155761719,-73.9484558105,20.753446579,2013-10-18 23:13:04,"iPhone3,1",7.0.2,1.1
40.7189750671,-73.9442749023,22.6411476135,2013-10-18 23:28:00,"iPhone3,1",7.0.2,1.1
40.7260513306,-73.932258606,22.9974308014,2013-10-18 23:51:28,"iPhone3,1",7.0.2,1.1
40.8137893677,-73.8972091675,21.8161258698,2013-10-19 00:06:24,"iPhone3,1",7.0.2,1.1
40.914188385,-73.8125305176,14.9463758469,2013-10-19 00:23:28,"iPhone3,1",7.0.2,1.1
41.0103302002,-73.7187652588,38.6119232178,2013-10-19 00:32:00,"iPhone3,1",7.0.2,1.1
41.0428886414,-73.6714859009,84.9107208252,2013-10-19 00:38:24,"iPhone3,1",7.0.2,1.1
41.04945755,-73.6714324951,63.1743164062,2013-10-19 00:42:40,"iPhone3,1",7.0.2,1.1
41.0853157043,-73.6585159302,61.6900863647,2013-10-19 00:49:04,"iPhone3,1",7.0.2,1.1
41.0961112976,-73.6465682983,116.827056885,2013-10-19 00:55:28,"iPhone3,1",7.0.2,1.1
41.0938224792,-73.6321105957,109.879653931,2013-10-19 01:12:32,"iPhone3,1",7.0.2,1.1
41.0981712341,-73.6010742188,101.423690796,2013-10-19 01:25:20,"iPhone3,1",7.0.2,1.1
41.2071151733,-73.2819061279,79.2632141113,2013-10-19 01:46:40,"iPhone3,1",7.0.2,1.1
41.2188949585,-73.2559204102,44.3610038757,2013-10-19 01:53:04,"iPhone3,1",7.0.2,1.1
41.2311782837,-73.2312240601,44.9907417297,2013-10-19 02:12:16,"iPhone3,1",7.0.2,1.1
41.3707962036,-72.9186935425,56.3759078979,2013-10-19 02:31:28,"iPhone3,1",7.0.2,1.1
41.3846588135,-72.8966217041,25.7395324707,2013-10-19 02:46:24,"iPhone3,1",7.0.2,1.1
41.45495224,-72.831703186,25.7395324707,2013-10-19 02:54:56,"iPhone3,1",7.0.2,1.1
41.7745666504,-72.657409668,17.4106216431,2013-10-19 03:01:20,"iPhone3,1",7.0.2,1.1
42.0417251587,-72.5882797241,17.4106216431,2013-10-19 03:16:16,"iPhone3,1",7.0.2,1.1
42.2131729126,-72.6161499023,17.4106216431,2013-10-19 03:31:12,"iPhone3,1",7.0.2,1.1
42.3567657471,-72.6203460693,17.4106216431,2013-10-19 03:41:52,"iPhone3,1",7.0.2,1.1
42.4643173218,-72.6169433594,59.657207489,2013-10-19 03:48:16,"iPhone3,1",7.0.2,1.1
42.4708633423,-72.6154327393,66.3922424316,2013-10-19 04:01:04,"iPhone3,1",7.0.2,1.1
42.4664764404,-72.6171035767,73.6028442383,2013-10-19 04:07:28,"iPhone3,1",7.0.2,1.1
42.9203529358,-72.5463562012,69.8414840698,2013-10-19 04:35:12,"iPhone3,1",7.0.2,1.1
43.0017852783,-72.4708328247,69.8414840698,2013-10-19 04:45:52,"iPhone3,1",7.0.2,1.1
43.0547218323,-72.4697341919,116.327903748,2013-10-19 05:13:36,"iPhone3,1",7.0.2,1.1
43.1997718811,-72.4549179077,116.327903748,2013-10-19 05:28:32,"iPhone3,1",7.0.2,1.1
43.2370033264,-72.4719696045,285.953735352,2013-10-19 07:02:24,"iPhone3,1",7.0.2,1.1
43.2453918457,-72.4393005371,0,2013-10-19 16:27:44,"iPhone3,1",7.0.2,1.1
43.2562522888,-72.5804901123,179,2013-10-19 18:37:52,"iPhone3,1",7.0.2,1.1
43.1659431458,-72.4655151367,179,2013-10-19 19:41:52,"iPhone3,1",7.0.2,1.1
43.2469177246,-72.5684585571,179,2013-10-19 20:18:08,"iPhone3,1",7.0.2,1.1
43.2666282654,-72.5812149048,179,2013-10-19 20:33:04,"iPhone3,1",7.0.2,1.1
43.2965393066,-72.6003265381,192,2013-10-19 20:37:20,"iPhone3,1",7.0.2,1.1
43.1484642029,-72.4636993408,192,2013-10-19 20:54:24,"iPhone3,1",7.0.2,1.1
43.2369499207,-72.4719696045,277.306213379,2013-10-19 21:00:48,"iPhone3,1",7.0.2,1.1
43.240776062,-72.4752197266,295.538299561,2013-10-20 18:35:44,"iPhone3,1",7.0.2,1.1
43.2011566162,-72.4845809937,197.777023315,2013-10-20 18:40:00,"iPhone3,1",7.0.2,1.1
43.1820831299,-72.4739456177,169.186935425,2013-10-20 18:46:24,"iPhone3,1",7.0.2,1.1
43.157497406,-72.4561843872,134.900161743,2013-10-20 19:03:28,"iPhone3,1",7.0.2,1.1
42.9968795776,-72.4778671265,174.553588867,2013-10-20 19:09:52,"iPhone3,1",7.0.2,1.1
42.8882637024,-72.5633392334,213.975906372,2013-10-20 19:18:24,"iPhone3,1",7.0.2,1.1
42.8647422791,-72.5627746582,135.17477417,2013-10-20 19:33:20,"iPhone3,1",7.0.2,1.1
42.7850570679,-72.5691299438,190.832443237,2013-10-20 19:41:52,"iPhone3,1",7.0.2,1.1
42.6982078552,-72.5550765991,133.079788208,2013-10-20 19:50:24,"iPhone3,1",7.0.2,1.1
42.6070404053,-72.5882339478,91.013885498,2013-10-20 19:58:56,"iPhone3,1",7.0.2,1.1
42.573097229,-72.5962677002,70.2573547363,2013-10-20 20:05:20,"iPhone3,1",7.0.2,1.1
42.5180625916,-72.6061096191,54.8849411011,2013-10-20 20:09:36,"iPhone3,1",7.0.2,1.1
42.2153129578,-72.6176681519,69.0379333496,2013-10-20 20:35:12,"iPhone3,1",7.0.2,1.1
42.1020011902,-72.5936508179,36.7878417969,2013-10-20 20:43:44,"iPhone3,1",7.0.2,1.1
42.0279922485,-72.5891342163,36.4697341919,2013-10-20 20:50:08,"iPhone3,1",7.0.2,1.1
41.9050216675,-72.6392364502,36.4697341919,2013-10-20 20:58:40,"iPhone3,1",7.0.2,1.1
41.8117713928,-72.6556396484,36.4697341919,2013-10-20 21:05:04,"iPhone3,1",7.0.2,1.1
41.7501602173,-72.7224197388,25.2639770508,2013-10-20 21:11:28,"iPhone3,1",7.0.2,1.1
41.7111434937,-72.8088607788,128.225463867,2013-10-20 21:20:00,"iPhone3,1",7.0.2,1.1
41.7078704834,-72.8153152466,121.562278748,2013-10-20 21:28:32,"iPhone3,1",7.0.2,1.1
41.6175384521,-72.8946762085,72.6731185913,2013-10-20 21:43:28,"iPhone3,1",7.0.2,1.1
41.5418395996,-72.9532318115,161.651306152,2013-10-20 21:49:52,"iPhone3,1",7.0.2,1.1
41.5369796753,-72.9665145874,171.788543701,2013-10-20 21:54:08,"iPhone3,1",7.0.2,1.1
41.5390968323,-72.9918746948,157.601760864,2013-10-20 21:58:24,"iPhone3,1",7.0.2,1.1
41.4364509583,-73.2461395264,116.080368042,2013-10-20 22:17:36,"iPhone3,1",7.0.2,1.1
41.4175262451,-73.3993911743,139.732498169,2013-10-20 22:26:08,"iPhone3,1",7.0.2,1.1
41.3852653503,-73.5560302734,127.674346924,2013-10-20 22:36:48,"iPhone3,1",7.0.2,1.1
41.2960891724,-73.6756820679,127.674346924,2013-10-20 22:51:44,"iPhone3,1",7.0.2,1.1
41.1198310852,-73.712638855,127.674346924,2013-10-20 23:02:24,"iPhone3,1",7.0.2,1.1
41.0040016174,-73.7267074585,127.674346924,2013-10-20 23:19:28,"iPhone3,1",7.0.2,1.1
40.9422340393,-73.8008422852,127.674346924,2013-10-20 23:34:24,"iPhone3,1",7.0.2,1.1
40.8644981384,-73.8274765015,13.7621002197,2013-10-20 23:45:04,"iPhone3,1",7.0.2,1.1
40.8441123962,-73.8402709961,9.41695308685,2013-10-21 00:02:08,"iPhone3,1",7.0.2,1.1
40.7983818054,-73.9187927246,19.3173427582,2013-10-21 00:08:32,"iPhone3,1",7.0.2,1.1
40.73021698,-73.9334487915,16.8501815796,2013-10-21 00:21:20,"iPhone3,1",7.0.2,1.1
40.7102546692,-73.9496612549,22.9794063568,2013-10-21 00:29:52,"iPhone3,1",7.0.2,1.1
40.7080764771,-73.955116272,0.00667471252382,2013-10-21 00:36:16,"iPhone3,1",7.0.2,1.1
40.710723877,-73.9619903564,20,2013-10-21 16:44:48,"iPhone3,1",7.0.2,1.1
40.7187995911,-73.9897994995,20,2013-10-21 16:55:28,"iPhone3,1",7.0.2,1.1
40.732673645,-74.0102920532,16,2013-10-21 17:04:00,"iPhone3,1",7.0.2,1.1
40.7609634399,-74.0019989014,56.3416442871,2013-10-21 17:10:24,"iPhone3,1",7.0.2,1.1
40.7842826843,-73.9836425781,56.3416442871,2013-10-21 17:21:04,"iPhone3,1",7.0.2,1.1
40.8068618774,-73.9674987793,44,2013-10-21 17:29:36,"iPhone3,1",7.0.2,1.1
40.808795929,-73.9620132446,49.960144043,2013-10-21 17:36:00,"iPhone3,1",7.0.2,1.1
40.8042907715,-73.9684295654,44,2013-10-22 02:01:36,"iPhone3,1",7.0.2,1.1
40.7858276367,-73.9851150513,21.7967205048,2013-10-22 02:08:00,"iPhone3,1",7.0.2,1.1
40.7667160034,-73.9965286255,34,2013-10-22 02:16:32,"iPhone3,1",7.0.2,1.1
40.7462120056,-74.0081787109,16,2013-10-22 02:22:56,"iPhone3,1",7.0.2,1.1
40.73097229,-74.0105743408,16,2013-10-22 02:29:20,"iPhone3,1",7.0.2,1.1
40.7253456116,-73.9927062988,20,2013-10-22 02:35:44,"iPhone3,1",7.0.2,1.1
40.7213554382,-73.9884490967,20,2013-10-22 02:42:08,"iPhone3,1",7.0.2,1.1
40.7159957886,-73.9805679321,20.1315841675,2013-10-22 02:46:24,"iPhone3,1",7.0.2,1.1
40.7107315063,-73.9620361328,21.8253746033,2013-10-22 02:52:48,"iPhone3,1",7.0.2,1.1
40.7079544067,-73.953918457,19.0210704803,2013-10-22 02:59:12,"iPhone3,1",7.0.2,1.1
40.709564209,-73.9588623047,18.9189167023,2013-10-22 08:10:40,"iPhone3,1",7.0.2,1.1
40.7078857422,-73.9539642334,17.1600399017,2013-10-22 08:19:12,"iPhone3,1",7.0.2,1.1
40.7078895569,-73.9539718628,17.1600399017,2013-10-22 08:23:28,"iPhone3,1",7.0.2,1.1
40.7079391479,-73.9539718628,18.3354415894,2013-10-22 19:33:20,"iPhone3,1",7.0.2,1.1
40.7078514099,-73.9539260864,16.5148525238,2013-10-26 20:30:56,"iPhone3,1",7.0.2,1.1
40.7070770264,-73.9539718628,9.13960838318,2013-10-27 03:33:20,"iPhone3,1",7.0.3,1.1
40.7069892883,-73.9540481567,0,2013-10-27 03:35:28,"iPhone3,1",7.0.3,1.1
40.7124633789,-73.9678955078,20,2013-10-27 03:41:52,"iPhone3,1",7.0.3,1.1
40.7184448242,-73.9878158569,20,2013-10-27 03:50:24,"iPhone3,1",7.0.3,1.1
40.7202529907,-73.9937515259,20,2013-10-27 05:09:20,"iPhone3,1",7.0.3,1.1
40.711151123,-74.0089797974,16,2013-10-27 05:15:44,"iPhone3,1",7.0.3,1.1
40.7065658569,-74.0126800537,16,2013-10-27 05:22:08,"iPhone3,1",7.0.3,1.1
40.7114753723,-74.0104827881,16,2013-10-27 06:58:08,"iPhone3,1",7.0.3,1.1
40.7160263062,-73.9992828369,20,2013-10-27 07:06:40,"iPhone3,1",7.0.3,1.1
40.7214126587,-73.9976577759,20,2013-10-27 08:10:40,"iPhone3,1",7.0.3,1.1
40.7264595032,-73.9988937378,19.0297966003,2013-10-27 08:17:04,"iPhone3,1",7.0.3,1.1
40.7198257446,-73.9925765991,11.2361221313,2013-10-27 08:21:20,"iPhone3,1",7.0.3,1.1
40.7076377869,-73.9584732056,20,2013-10-27 08:27:44,"iPhone3,1",7.0.3,1.1
40.7144355774,-73.9576568604,20,2013-10-27 18:40:00,"iPhone3,1",7.0.3,1.1
40.7103042603,-73.9593963623,19.8787689209,2013-10-28 17:27:28,"iPhone3,1",7.0.3,1.1
40.7149429321,-73.976234436,26.9251785278,2013-10-28 17:33:52,"iPhone3,1",7.0.3,1.1
40.721370697,-73.9923324585,20,2013-10-28 17:40:16,"iPhone3,1",7.0.3,1.1
40.7252655029,-73.9969558716,24.0115776062,2013-10-28 17:46:40,"iPhone3,1",7.0.3,1.1
40.7270812988,-74.0048904419,21.1829338074,2013-10-28 18:05:52,"iPhone3,1",7.0.3,1.1
40.7454528809,-74.0078201294,16,2013-10-28 18:14:24,"iPhone3,1",7.0.3,1.1
40.761680603,-74.0017623901,51.8756065369,2013-10-28 18:20:48,"iPhone3,1",7.0.3,1.1
40.7763633728,-73.9898986816,38.7798957825,2013-10-28 18:25:04,"iPhone3,1",7.0.3,1.1
40.7903251648,-73.9803390503,34,2013-10-28 18:29:20,"iPhone3,1",7.0.3,1.1
40.8003730774,-73.9718933105,43.0641441345,2013-10-28 18:35:44,"iPhone3,1",7.0.3,1.1
40.8074645996,-73.9630203247,44,2013-10-28 18:40:00,"iPhone3,1",7.0.3,1.1
40.8046722412,-73.9683303833,47.7849197388,2013-10-29 02:05:52,"iPhone3,1",7.0.3,1.1
40.7921028137,-73.9792175293,34,2013-10-29 02:12:16,"iPhone3,1",7.0.3,1.1
40.7643165588,-73.9987182617,47.7955436707,2013-10-29 02:18:40,"iPhone3,1",7.0.3,1.1
40.7413673401,-74.0082931519,16,2013-10-29 02:25:04,"iPhone3,1",7.0.3,1.1
40.7293701172,-74.0070571899,14.9452600479,2013-10-29 02:31:28,"iPhone3,1",7.0.3,1.1
40.7265930176,-73.9960327148,16.6055355072,2013-10-29 02:35:44,"iPhone3,1",7.0.3,1.1
40.7235794067,-73.991065979,19.2615203857,2013-10-29 02:52:48,"iPhone3,1",7.0.3,1.1
40.7160491943,-73.9800720215,20.1719722748,2013-10-29 03:01:20,"iPhone3,1",7.0.3,1.1
40.7105903625,-73.9569625854,20.0449333191,2013-10-29 03:09:52,"iPhone3,1",7.0.3,1.1
40.7110671997,-73.9629135132,19.7797985077,2013-10-29 20:37:20,"iPhone3,1",7.0.3,1.1
40.7183265686,-73.9855041504,20,2013-10-29 20:43:44,"iPhone3,1",7.0.3,1.1
40.7268295288,-73.9980697632,20,2013-10-29 20:52:16,"iPhone3,1",7.0.3,1.1
40.7338523865,-74.0100402832,15.9781951904,2013-10-29 20:58:40,"iPhone3,1",7.0.3,1.1
40.7535552979,-74.0055389404,31.5116443634,2013-10-29 21:05:04,"iPhone3,1",7.0.3,1.1
40.7682723999,-73.9954986572,53.1353683472,2013-10-29 21:09:20,"iPhone3,1",7.0.3,1.1
40.7858009338,-73.9849624634,20.3451900482,2013-10-29 21:15:44,"iPhone3,1",7.0.3,1.1
40.8015899658,-73.9708938599,44,2013-10-29 21:24:16,"iPhone3,1",7.0.3,1.1
40.8075561523,-73.962890625,47.265247345,2013-10-29 21:30:40,"iPhone3,1",7.0.3,1.1
40.7941818237,-73.9721069336,37.7933502197,2013-10-30 03:01:20,"iPhone3,1",7.0.3,1.1
40.7774810791,-73.9824981689,40.0262336731,2013-10-30 03:05:36,"iPhone3,1",7.0.3,1.1
40.7541999817,-73.9883422852,38.4819259644,2013-10-30 03:12:00,"iPhone3,1",7.0.3,1.1
40.7354011536,-73.9934387207,28.480966568,2013-10-30 03:22:40,"iPhone3,1",7.0.3,1.1
40.7195091248,-73.9876556396,28.480966568,2013-10-30 03:58:56,"iPhone3,1",7.0.3,1.1
40.7125091553,-73.9673690796,20,2013-10-30 04:05:20,"iPhone3,1",7.0.3,1.1
40.7077560425,-73.9535827637,17.4555702209,2013-10-30 04:09:36,"iPhone3,1",7.0.3,1.1
40.7115783691,-73.9662322998,19.9893360138,2013-10-30 14:32:32,"iPhone3,1",7.0.3,1.1
40.7300872803,-73.984588623,19.9893360138,2013-10-30 14:53:52,"iPhone3,1",7.0.3,1.1
40.7507667542,-73.9901580811,26.3472309113,2013-10-30 14:58:08,"iPhone3,1",7.0.3,1.1
40.7650184631,-73.9729766846,34,2013-10-30 17:29:36,"iPhone3,1",7.0.3,1.1
40.7605857849,-73.9754714966,36.101852417,2013-10-30 19:07:44,"iPhone3,1",7.0.3,1.1
40.7659950256,-73.9766159058,34,2013-10-30 19:35:28,"iPhone3,1",7.0.3,1.1
40.7678985596,-73.9828567505,34,2013-10-30 19:48:16,"iPhone3,1",7.0.3,1.1
40.7736206055,-73.9820709229,37.3837890625,2013-10-30 20:05:20,"iPhone3,1",7.0.3,1.1
40.7863616943,-73.9766616821,43.4766540527,2013-10-30 20:16:00,"iPhone3,1",7.0.3,1.1
40.8064498901,-73.9661560059,43.4766540527,2013-10-30 20:30:56,"iPhone3,1",7.0.3,1.1
40.8092384338,-73.9614334106,60.2107124329,2013-10-30 20:45:52,"iPhone3,1",7.0.3,1.1
40.8094902039,-73.9616775513,62.9177513123,2013-10-30 21:49:52,"iPhone3,1",7.0.3,1.1
40.8079109192,-73.9624557495,70.4263076782,2013-10-30 22:21:52,"iPhone3,1",7.0.3,1.1
40.7917404175,-73.9747695923,40.7267875671,2013-10-31 01:29:36,"iPhone3,1",7.0.3,1.1
40.7505645752,-73.9836273193,40.7267875671,2013-10-31 01:59:28,"iPhone3,1",7.0.3,1.1
40.7088813782,-73.9591217041,20,2013-10-31 02:03:44,"iPhone3,1",7.0.3,1.1
40.7108688354,-73.953453064,20,2013-10-31 23:45:04,"iPhone3,1",7.0.3,1.1
40.7141036987,-73.9492416382,22.4313278198,2013-10-31 23:53:36,"iPhone3,1",7.0.3,1.1
40.7578010559,-73.9895935059,27.3157939911,2013-11-01 00:21:20,"iPhone3,1",7.0.3,1.1
40.7682914734,-73.9844207764,38.5845832825,2013-11-01 00:27:44,"iPhone3,1",7.0.3,1.1
40.7689552307,-73.9904632568,33.6235313416,2013-11-01 00:55:28,"iPhone3,1",7.0.3,1.1
40.7579460144,-73.9931030273,34,2013-11-01 05:24:16,"iPhone3,1",7.0.3,1.1
