index,date,lat,lon,alt,device,os,version
1029,4/24/13 11:48,38.8979454,-77.06814575,19.81579971,"iPhone5,1",6.1.3,1.1
1030,4/24/13 23:30,38.90238571,-77.06654358,57.7646637,"iPhone5,1",6.1.3,1.1
1031,4/24/13 23:38,38.9094696,-77.04899597,50.85219955,"iPhone5,1",6.1.3,1.1
1032,4/25/13 1:50,38.90136719,-77.03609467,44.65483093,"iPhone5,1",6.1.3,1.1
1033,4/25/13 1:57,38.89620209,-77.0093689,36.53741074,"iPhone5,1",6.1.3,1.1
1034,4/25/13 2:01,38.89482498,-76.9897995,33.95742416,"iPhone5,1",6.1.3,1.1
1035,4/25/13 11:39,38.8919487,-76.99655914,34,"iPhone5,1",6.1.3,1.1
1036,4/25/13 11:54,38.89185333,-77.02258301,30,"iPhone5,1",6.1.3,1.1
1037,4/25/13 12:09,38.89530182,-77.04379272,30,"iPhone5,1",6.1.3,1.1
1038,4/25/13 12:18,38.90577316,-77.05983734,30,"iPhone5,1",6.1.3,1.1
1039,4/25/13 12:24,38.90479279,-77.07060242,81,"iPhone5,1",6.1.3,1.1
1040,4/25/13 12:33,38.89758301,-77.07085419,51.33407593,"iPhone5,1",6.1.3,1.1
1041,4/25/13 13:13,38.89745331,-77.07069397,57.83159256,"iPhone5,1",6.1.3,1.1
1042,4/25/13 21:47,38.88804245,-77.05473328,33.27728653,"iPhone5,1",6.1.3,1.1
1043,4/25/13 21:52,38.8887825,-77.03365326,33.15563965,"iPhone5,1",6.1.3,1.1
1044,4/25/13 22:04,38.8907814,-77.01631927,31.66349602,"iPhone5,1",6.1.3,1.1
1045,4/25/13 22:17,38.89228058,-76.99494934,32.93250656,"iPhone5,1",6.1.3,1.1
1046,4/25/13 22:26,38.8964653,-76.98544312,27.8010807,"iPhone5,1",6.1.3,1.1
1047,4/25/13 23:00,38.89633942,-76.99391937,34,"iPhone5,1",6.1.3,1.1
1048,4/25/13 23:13,38.90726089,-77.01911163,44.11846161,"iPhone5,1",6.1.3,1.1
1049,4/25/13 23:19,38.90723038,-77.03192902,47.5775032,"iPhone5,1",6.1.3,1.1
1050,4/25/13 23:55,38.91461563,-77.04112244,41.67890167,"iPhone5,1",6.1.3,1.1
1051,4/26/13 0:10,38.90834808,-77.03495026,41.05836105,"iPhone5,1",6.1.3,1.1
1052,4/26/13 2:37,38.9088707,-77.00894928,49,"iPhone5,1",6.1.3,1.1
1053,4/26/13 2:46,38.89614487,-76.99645996,42.27228165,"iPhone5,1",6.1.3,1.1
1054,4/26/13 2:54,38.89646149,-76.98544312,27.84693909,"iPhone5,1",6.1.3,1.1
1055,4/26/13 11:48,38.89236069,-77.008461,30,"iPhone5,1",6.1.3,1.1
1056,4/26/13 12:01,38.88911438,-77.03038788,30,"iPhone5,1",6.1.3,1.1
1057,4/26/13 12:26,38.8900528,-77.0644455,30,"iPhone5,1",6.1.3,1.1
1058,4/26/13 12:35,38.89882278,-77.06942749,54.16775131,"iPhone5,1",6.1.3,1.1
1059,4/26/13 17:46,38.89706802,-77.07040405,60.1285286,"iPhone5,1",6.1.3,1.1
1060,4/26/13 22:36,38.90478516,-77.06923676,81,"iPhone5,1",6.1.3,1.1
1061,4/26/13 22:47,38.90003586,-77.05000305,42.87481308,"iPhone5,1",6.1.3,1.1
1062,4/26/13 23:06,38.89212799,-77.02139282,30,"iPhone5,1",6.1.3,1.1
1063,4/26/13 23:13,38.89190674,-77.00746918,30,"iPhone5,1",6.1.3,1.1
1064,4/26/13 23:23,38.89206314,-76.9889679,34,"iPhone5,1",6.1.3,1.1
1065,4/26/13 23:42,38.89646149,-76.98545074,27.68132019,"iPhone5,1",6.1.3,1.1
1066,4/27/13 17:12,38.88915634,-76.99150848,32.98192596,"iPhone5,1",6.1.3,1.1
1067,4/27/13 17:33,38.89599609,-76.98548889,34,"iPhone5,1",6.1.3,1.1
1068,4/27/13 18:12,38.89410019,-76.97439575,29.12529945,"iPhone5,1",6.1.3,1.1
1069,4/27/13 22:15,38.8975563,-76.97040558,34,"iPhone5,1",6.1.3,1.1
1070,4/27/13 22:36,38.89054489,-76.97799683,34,"iPhone5,1",6.1.3,1.1
1071,4/27/13 22:49,38.9019928,-77.00718689,34,"iPhone5,1",6.1.3,1.1
1072,4/27/13 23:00,38.91257095,-77.01564026,34.98077393,"iPhone5,1",6.1.3,1.1
1073,4/27/13 23:13,38.90893555,-77.01223755,24.00338364,"iPhone5,1",6.1.3,1.1
1074,4/27/13 23:28,38.90405655,-77.00908661,19.08241653,"iPhone5,1",6.1.3,1.1
1075,4/27/13 23:36,38.89862061,-77.00935364,30.53273964,"iPhone5,1",6.1.3,1.1
1076,4/28/13 0:06,38.8963356,-76.98525238,33.19324493,"iPhone5,1",6.1.3,1.1
1077,4/28/13 12:26,38.89643478,-76.985466,27.05870819,"iPhone5,1",6.1.3,1.1
1078,4/28/13 17:42,38.8963089,-76.99282837,33.80155182,"iPhone5,1",6.1.3,1.1
1079,4/28/13 17:46,38.89665604,-77.00486755,36.09549332,"iPhone5,1",6.1.3,1.1
1080,4/28/13 18:22,38.88994217,-77.01725006,30.01413345,"iPhone5,1",6.1.3,1.1
1081,4/28/13 18:40,38.89033127,-77.04931641,5.101682186,"iPhone5,1",6.1.3,1.1
1082,4/28/13 18:46,38.89403915,-77.05555725,8.033557892,"iPhone5,1",6.1.3,1.1
1083,4/28/13 18:50,38.90061951,-77.05561829,76.31136322,"iPhone5,1",6.1.3,1.1
1084,4/28/13 19:05,38.91855621,-77.05576324,7.647820473,"iPhone5,1",6.1.3,1.1
1085,4/28/13 19:12,38.92372513,-77.0491333,10.66444969,"iPhone5,1",6.1.3,1.1
1086,4/28/13 19:18,38.92045975,-77.0531311,15.9151268,"iPhone5,1",6.1.3,1.1
1087,4/28/13 19:24,38.91492844,-77.05770111,8.584804535,"iPhone5,1",6.1.3,1.1
1088,4/28/13 19:29,38.91011047,-77.05088043,6.44512558,"iPhone5,1",6.1.3,1.1
1089,4/28/13 19:33,38.90459824,-77.05638123,6.944179535,"iPhone5,1",6.1.3,1.1
1090,4/28/13 19:39,38.89709091,-77.05666351,0.436923981,"iPhone5,1",6.1.3,1.1
1091,4/28/13 19:44,38.89068604,-77.05343628,3.706119537,"iPhone5,1",6.1.3,1.1
1092,4/28/13 19:48,38.88978195,-77.04587555,2.622104645,"iPhone5,1",6.1.3,1.1
1093,4/28/13 19:54,38.88993454,-77.03690338,6.941654205,"iPhone5,1",6.1.3,1.1
1094,4/28/13 19:58,38.89028549,-77.02881622,8.418094635,"iPhone5,1",6.1.3,1.1
1095,4/28/13 20:03,38.89043427,-77.01956177,1.561069489,"iPhone5,1",6.1.3,1.1
1096,4/28/13 20:24,38.8964386,-76.985466,26.93207359,"iPhone5,1",6.1.3,1.1
1097,4/28/13 20:58,38.89617538,-76.99472046,34,"iPhone5,1",6.1.3,1.1
1098,4/28/13 21:02,38.90607452,-77.00411987,49,"iPhone5,1",6.1.3,1.1
1099,4/28/13 21:11,38.91265869,-77.01669312,49,"iPhone5,1",6.1.3,1.1
1100,4/28/13 21:22,38.91733551,-77.04184723,24.0052948,"iPhone5,1",6.1.3,1.1
1101,4/29/13 0:19,38.9261322,-77.03705597,49,"iPhone5,1",6.1.3,1.1
1102,4/29/13 0:38,38.92365265,-77.04498291,49,"iPhone5,1",6.1.3,1.1
1103,4/29/13 2:25,38.91381836,-77.02077484,49.00000381,"iPhone5,1",6.1.3,1.1
1104,4/29/13 2:31,38.9070816,-77.00273895,39.55306244,"iPhone5,1",6.1.3,1.1
1105,4/29/13 2:46,38.89646149,-76.98545074,27.9575386,"iPhone5,1",6.1.3,1.1
1106,4/29/13 12:39,38.88991165,-76.9908371,34,"iPhone5,1",6.1.3,1.1
1107,4/29/13 12:50,38.88362503,-76.99501801,34.47010422,"iPhone5,1",6.1.3,1.1
1108,4/29/13 13:11,38.89886856,-77.06983185,24.28069305,"iPhone5,1",6.1.3,1.1
1109,4/29/13 23:02,38.90498352,-77.06315613,81,"iPhone5,1",6.1.3,1.1
1110,4/29/13 23:17,38.89228439,-77.04941559,25.96925545,"iPhone5,1",6.1.3,1.1
1111,4/29/13 23:32,38.88643265,-77.03646088,8.346927643,"iPhone5,1",6.1.3,1.1
1112,4/29/13 23:45,38.90029526,-77.03321838,49,"iPhone5,1",6.1.3,1.1
1113,4/30/13 0:06,38.88926315,-77.02233124,30,"iPhone5,1",6.1.3,1.1
1114,4/30/13 0:19,38.88771057,-77.00018311,31.31766129,"iPhone5,1",6.1.3,1.1
1115,4/30/13 0:38,38.89384842,-76.98696136,27.43896675,"iPhone5,1",6.1.3,1.1
1116,4/30/13 11:44,38.89201736,-76.99965668,33.59327698,"iPhone5,1",6.1.3,1.1
1117,4/30/13 11:54,38.89145279,-77.01574707,30,"iPhone5,1",6.1.3,1.1
1118,4/30/13 12:11,38.88779068,-77.03369141,9.089962006,"iPhone5,1",6.1.3,1.1
1119,4/30/13 12:22,38.89706802,-77.04985809,42.69249344,"iPhone5,1",6.1.3,1.1
1120,4/30/13 12:30,38.90502167,-77.06025696,81,"iPhone5,1",6.1.3,1.1
1121,4/30/13 12:45,38.89714432,-77.07038879,20.88395691,"iPhone5,1",6.1.3,1.1
1122,4/30/13 22:21,38.90692902,-77.05831909,60.64779663,"iPhone5,1",6.1.3,1.1
1123,4/30/13 22:34,38.89358521,-77.03213501,32.16252136,"iPhone5,1",6.1.3,1.1
1124,4/30/13 22:45,38.89227295,-77.0124588,30,"iPhone5,1",6.1.3,1.1
1125,4/30/13 22:49,38.89159775,-77.00376129,10.32784271,"iPhone5,1",6.1.3,1.1
1126,4/30/13 23:00,38.89665222,-76.98552704,29.77318954,"iPhone5,1",6.1.3,1.1
1127,4/30/13 23:30,38.89619064,-76.99306488,33.33782196,"iPhone5,1",6.1.3,1.1
1128,4/30/13 23:38,38.90098953,-77.01831055,49,"iPhone5,1",6.1.3,1.1
1129,4/30/13 23:49,38.90752029,-77.03656006,40.09486389,"iPhone5,1",6.1.3,1.1
1130,4/30/13 23:53,38.9058075,-77.0435257,49,"iPhone5,1",6.1.3,1.1
1131,5/1/13 2:12,38.89491272,-77.00310516,37.57790375,"iPhone5,1",6.1.3,1.1
1132,5/1/13 2:18,38.89622116,-76.9851532,22.43656349,"iPhone5,1",6.1.3,1.1
1133,5/1/13 12:37,38.88986588,-76.99485779,34,"iPhone5,1",6.1.3,1.1
1134,5/1/13 12:43,38.88995361,-77.01491547,30,"iPhone5,1",6.1.3,1.1
1135,5/1/13 13:13,38.89715576,-77.07035828,3.381411791,"iPhone5,1",6.1.3,1.1
1136,5/2/13 0:27,38.90694427,-77.05400848,55.28031921,"iPhone5,1",6.1.3,1.1
1137,5/2/13 0:51,38.8981514,-77.02874756,41.2134552,"iPhone5,1",6.1.3,1.1
1138,5/2/13 0:57,38.8947258,-77.00332642,12.57942772,"iPhone5,1",6.1.3,1.1
1139,5/2/13 1:12,38.89643478,-76.98547363,27.03905106,"iPhone5,1",6.1.3,1.1
1140,5/2/13 12:52,38.88928986,-76.99169159,33.16630173,"iPhone5,1",6.1.3,1.1
1141,5/2/13 12:58,38.8861351,-76.99623871,29.3914299,"iPhone5,1",6.1.3,1.1
1142,5/2/13 13:26,38.89300919,-77.05513763,32.73542786,"iPhone5,1",6.1.3,1.1
1143,5/2/13 13:32,38.89780808,-77.07022858,48.80540848,"iPhone5,1",6.1.3,1.1
1144,5/2/13 13:34,38.89733124,-77.07077789,46.26760864,"iPhone5,1",6.1.3,1.1
1145,5/2/13 17:46,38.89738846,-77.07068634,63.54077911,"iPhone5,1",6.1.3,1.1
1146,5/2/13 17:50,38.89746857,-77.07071686,59.0776825,"iPhone5,1",6.1.3,1.1
1147,5/2/13 23:08,38.90501022,-77.0608139,63.76357651,"iPhone5,1",6.1.3,1.1
1148,5/2/13 23:28,38.89793015,-77.04849243,81,"iPhone5,1",6.1.3,1.1
1149,5/2/13 23:36,38.88916397,-77.02365112,81,"iPhone5,1",6.1.3,1.1
1150,5/2/13 23:51,38.90029526,-77.03855896,48.34825897,"iPhone5,1",6.1.3,1.1
1151,5/3/13 0:19,38.88788986,-77.00888824,42.76461029,"iPhone5,1",6.1.3,1.1
1152,5/3/13 0:38,38.89108276,-76.99520874,30.17333221,"iPhone5,1",6.1.3,1.1
1153,5/3/13 0:49,38.89681625,-76.98416138,28.20410156,"iPhone5,1",6.1.3,1.1
1154,5/3/13 11:41,38.89220047,-76.98927307,34,"iPhone5,1",6.1.3,1.1
1155,5/3/13 12:05,38.89022064,-77.00920105,34,"iPhone5,1",6.1.3,1.1
1156,5/3/13 12:18,38.88926697,-77.03913116,31.61227226,"iPhone5,1",6.1.3,1.1
1157,5/3/13 12:33,38.88980484,-77.06567383,31.61227226,"iPhone5,1",6.1.3,1.1
1158,5/3/13 12:50,38.89988709,-77.07025909,58.76493835,"iPhone5,1",6.1.3,1.1
1159,5/3/13 22:15,38.90410995,-77.05479431,74.3661499,"iPhone5,1",6.1.3,1.1
1160,5/3/13 22:21,38.89761353,-77.05018616,32.99391174,"iPhone5,1",6.1.3,1.1
1161,5/3/13 22:34,38.88858032,-77.03658295,32.99391174,"iPhone5,1",6.1.3,1.1
1162,5/3/13 22:38,38.89368439,-77.01993561,30.76059341,"iPhone5,1",6.1.3,1.1
1163,5/3/13 22:53,38.89084244,-76.99684906,30.29440308,"iPhone5,1",6.1.3,1.1
1164,5/3/13 23:00,38.8964386,-76.985466,27.03462219,"iPhone5,1",6.1.3,1.1
1165,5/3/13 23:38,38.89615631,-76.99308014,34,"iPhone5,1",6.1.3,1.1
1166,5/3/13 23:47,38.90658951,-77.00337982,49,"iPhone5,1",6.1.3,1.1
1167,5/3/13 23:51,38.91271591,-77.01234436,49,"iPhone5,1",6.1.3,1.1
1168,5/4/13 2:12,38.9224205,-77.02693176,40.2264061,"iPhone5,1",6.1.3,1.1
1169,5/4/13 2:18,38.93173599,-77.02840424,48.74562836,"iPhone5,1",6.1.3,1.1
1170,5/4/13 6:56,38.92334366,-77.02718353,52.25797272,"iPhone5,1",6.1.3,1.1
1171,5/4/13 7:06,38.912323,-77.00435638,51.24033737,"iPhone5,1",6.1.3,1.1
1172,5/4/13 7:10,38.90459824,-77.00556183,50.68403625,"iPhone5,1",6.1.3,1.1
1173,5/4/13 7:21,38.89836502,-76.98797607,50.68403625,"iPhone5,1",6.1.3,1.1
1174,5/5/13 1:18,38.89530945,-77.00380707,28.18472862,"iPhone5,1",6.1.3,1.1
1175,5/5/13 1:25,38.90045929,-77.01738739,49,"iPhone5,1",6.1.3,1.1
1176,5/5/13 4:01,38.91466522,-77.03199005,49,"iPhone5,1",6.1.3,1.1
1177,5/5/13 4:54,38.92284393,-77.04824066,45.83578873,"iPhone5,1",6.1.3,1.1
1178,5/5/13 5:24,38.91291809,-77.04405212,49,"iPhone5,1",6.1.3,1.1
1179,5/5/13 5:34,38.90711212,-77.03601837,44.17843628,"iPhone5,1",6.1.3,1.1
1180,5/5/13 5:52,38.90351868,-77.02607727,28.98697472,"iPhone5,1",6.1.3,1.1
1181,5/5/13 6:04,38.90082169,-77.0191803,49,"iPhone5,1",6.1.3,1.1
1182,5/5/13 6:19,38.89643097,-76.985466,30.48350525,"iPhone5,1",6.1.3,1.1
1183,5/5/13 15:34,38.89212036,-76.98841095,33.83433533,"iPhone5,1",6.1.3,1.1
1184,5/5/13 15:51,38.88727188,-76.99559784,34,"iPhone5,1",6.1.3,1.1
1185,5/5/13 17:40,38.89521027,-76.98564148,34,"iPhone5,1",6.1.3,1.1
1186,5/5/13 17:53,38.90029526,-76.9889679,40.3913765,"iPhone5,1",6.1.3,1.1
1187,5/5/13 18:03,38.90045929,-77.01721191,34.95000076,"iPhone5,1",6.1.3,1.1
1188,5/5/13 18:18,38.90801239,-77.04170227,49,"iPhone5,1",6.1.3,1.1
1189,5/5/13 18:31,38.90410995,-77.05332184,38.34706116,"iPhone5,1",6.1.3,1.1
1190,5/5/13 18:40,38.90093613,-77.04517365,49,"iPhone5,1",6.1.3,1.1
1191,5/5/13 18:52,38.89606094,-77.01102448,30,"iPhone5,1",6.1.3,1.1
1192,5/5/13 18:59,38.89476395,-76.99501801,34,"iPhone5,1",6.1.3,1.1
1193,5/5/13 19:09,38.8964386,-76.98545074,27.01525688,"iPhone5,1",6.1.3,1.1
1194,5/5/13 19:16,38.89649582,-76.98555756,30.05306244,"iPhone5,1",6.1.3,1.1
1195,5/6/13 12:37,38.89233017,-76.98812103,33.87465286,"iPhone5,1",6.1.3,1.1
1196,5/6/13 12:50,38.88666153,-76.9950943,34,"iPhone5,1",6.1.3,1.1
1197,5/6/13 13:20,38.89758301,-77.07085419,51.43645477,"iPhone5,1",6.1.3,1.1
1198,5/6/13 23:30,38.90390015,-77.05452728,71.17442322,"iPhone5,1",6.1.3,1.1
1199,5/6/13 23:40,38.89039612,-77.04936981,68.3640976,"iPhone5,1",6.1.3,1.1
1200,5/6/13 23:57,38.8894043,-77.03401184,68.3640976,"iPhone5,1",6.1.3,1.1
1201,5/7/13 0:12,38.896698,-77.03943634,30,"iPhone5,1",6.1.3,1.1
1202,5/7/13 0:23,38.8888855,-77.0280304,30,"iPhone5,1",6.1.3,1.1
1203,5/7/13 0:44,38.89042282,-77.01216125,30,"iPhone5,1",6.1.3,1.1
1204,5/7/13 0:51,38.89229965,-76.98344421,34,"iPhone5,1",6.1.3,1.1
1205,5/7/13 7:21,38.89649963,-76.985672,20.76247406,"iPhone5,1",6.1.3,1.1
1206,5/7/13 12:37,38.8911171,-76.99266815,25.01660538,"iPhone5,1",6.1.3,1.1
1207,5/7/13 12:45,38.88992691,-77.0200882,34.20705795,"iPhone5,1",6.1.3,1.1
1208,5/7/13 12:54,38.88871002,-77.03713989,34.12089157,"iPhone5,1",6.1.3,1.1
1209,5/7/13 13:02,38.88601685,-77.05830383,34.12089157,"iPhone5,1",6.1.3,1.1
1210,5/7/13 13:09,38.89715195,-77.07033539,45.94322968,"iPhone5,1",6.1.3,1.1
1211,5/8/13 0:53,38.90393448,-77.05371094,44.3968544,"iPhone5,1",6.1.3,1.1
1212,5/8/13 1:08,38.90176773,-77.04797363,49.98958969,"iPhone5,1",6.1.3,1.1
1213,5/8/13 1:12,38.89930725,-77.03205872,49,"iPhone5,1",6.1.3,1.1
1214,5/8/13 1:23,38.89777374,-77.01254272,30,"iPhone5,1",6.1.3,1.1
1215,5/8/13 1:27,38.89905548,-76.99487305,30,"iPhone5,1",6.1.3,1.1
1216,5/8/13 1:36,38.89644241,-76.98544312,27.00428391,"iPhone5,1",6.1.3,1.1
1217,5/8/13 11:52,38.89173508,-77.00783539,30,"iPhone5,1",6.1.3,1.1
1218,5/8/13 12:07,38.88916397,-77.0307312,30,"iPhone5,1",6.1.3,1.1
1219,5/8/13 12:26,38.89424133,-77.05512238,20.54031944,"iPhone5,1",6.1.3,1.1
1220,5/8/13 12:45,38.89751816,-77.07055664,22.20640564,"iPhone5,1",6.1.3,1.1
1221,5/8/13 23:28,38.90531158,-77.06182098,81,"iPhone5,1",6.1.3,1.1
1222,5/8/13 23:45,38.89693832,-77.03833008,78.25491333,"iPhone5,1",6.1.3,1.1
1223,5/8/13 23:53,38.89163208,-77.0222702,78.25491333,"iPhone5,1",6.1.3,1.1
1224,5/9/13 0:10,38.89278793,-77.00201416,44.92120361,"iPhone5,1",6.1.3,1.1
1225,5/9/13 0:23,38.89645767,-76.98545074,29.89918709,"iPhone5,1",6.1.3,1.1
1226,5/9/13 2:59,38.89768219,-76.98261261,27.00000954,"iPhone5,1",6.1.3,1.1
1227,5/9/13 12:54,38.88850784,-76.9934845,34,"iPhone5,1",6.1.3,1.1
1228,5/9/13 13:15,38.89276886,-77.02695465,34,"iPhone5,1",6.1.3,1.1
1229,5/9/13 13:24,38.879673,-77.05619812,34,"iPhone5,1",6.1.3,1.1
1230,5/9/13 13:28,38.88980865,-77.07053375,34,"iPhone5,1",6.1.3,1.1
1231,5/9/13 13:39,38.89741898,-77.07072449,56.57543564,"iPhone5,1",6.1.3,1.1
1232,5/9/13 13:41,38.8974762,-77.07067871,59.15932846,"iPhone5,1",6.1.3,1.1
1233,5/9/13 19:37,38.89763641,-77.07015991,41.05582428,"iPhone5,1",6.1.3,1.1
1234,5/9/13 22:43,38.89450836,-77.04386139,66.03829956,"iPhone5,1",6.1.3,1.1
1235,5/9/13 22:51,38.89694595,-77.02471161,66.03829956,"iPhone5,1",6.1.3,1.1
1236,5/9/13 22:58,38.89767456,-77.00728607,30,"iPhone5,1",6.1.3,1.1
1237,5/9/13 23:42,38.9017334,-77.00382996,41.30112457,"iPhone5,1",6.1.3,1.1
1238,5/9/13 23:51,38.9439621,-76.87739563,39.00449753,"iPhone5,1",6.1.3,1.1
1239,5/9/13 23:55,38.96123886,-76.86267853,56,"iPhone5,1",6.1.3,1.1
1240,5/10/13 0:00,38.99863434,-76.79737091,59.89564514,"iPhone5,1",6.1.3,1.1
1241,5/10/13 0:10,39.0580864,-76.72203064,50.59175491,"iPhone5,1",6.1.3,1.1
1242,5/10/13 0:14,39.10186386,-76.69814301,66,"iPhone5,1",6.1.3,1.1
1243,5/10/13 0:21,39.16059113,-76.69250488,66,"iPhone5,1",6.1.3,1.1
1244,5/10/13 0:25,39.2433815,-76.6910553,34.22652817,"iPhone5,1",6.1.3,1.1
1245,5/10/13 0:32,39.29298019,-76.65970612,50.37911224,"iPhone5,1",6.1.3,1.1
1246,5/10/13 0:40,39.30302048,-76.62146759,59.85398483,"iPhone5,1",6.1.3,1.1
1247,5/10/13 0:44,39.30751801,-76.61572266,70.29467011,"iPhone5,1",6.1.3,1.1
1248,5/10/13 1:06,39.40364838,-76.57343292,72.49871826,"iPhone5,1",6.1.3,1.1
1249,5/10/13 1:31,39.40877914,-76.56719971,118.7518921,"iPhone5,1",6.1.3,1.1
1250,5/10/13 2:33,39.40882874,-76.56713104,124,"iPhone5,1",6.1.3,1.1
1251,5/10/13 2:33,39.40913773,-76.56687164,130.8162231,"iPhone5,1",6.1.3,1.1
1252,5/10/13 2:40,39.40882874,-76.56713104,124,"iPhone5,1",6.1.4,1.1
1253,5/10/13 14:56,39.40990829,-76.58969879,124,"iPhone5,1",6.1.4,1.1
1254,5/10/13 15:08,39.49161911,-76.64837646,138,"iPhone5,1",6.1.4,1.1
1255,5/10/13 15:23,39.49548721,-76.63877869,117.2602005,"iPhone5,1",6.1.4,1.1
1256,5/10/13 17:12,39.49180222,-76.64813995,126.1871796,"iPhone5,1",6.1.4,1.1
1257,5/10/13 17:21,39.45092392,-76.63956451,112.2390518,"iPhone5,1",6.1.4,1.1
1258,5/10/13 17:29,39.40910339,-76.56790924,120.7200394,"iPhone5,1",6.1.4,1.1
1259,5/10/13 18:33,39.40290451,-76.56710815,98.80758667,"iPhone5,1",6.1.4,1.1
1260,5/10/13 18:40,39.36307526,-76.50396729,105.0951843,"iPhone5,1",6.1.4,1.1
1261,5/10/13 18:44,39.29709244,-76.5311203,32.0269165,"iPhone5,1",6.1.4,1.1
1262,5/10/13 18:48,39.2804985,-76.56826019,19.88021851,"iPhone5,1",6.1.4,1.1
1263,5/10/13 18:57,39.28011322,-76.57529449,11.15420628,"iPhone5,1",6.1.4,1.1
1264,5/10/13 20:39,39.28427505,-76.59949493,26.99999809,"iPhone5,1",6.1.4,1.1
1265,5/10/13 20:48,39.30925369,-76.62175751,28.59323502,"iPhone5,1",6.1.4,1.1
1266,5/10/13 20:56,39.34365463,-76.64072418,52.19845581,"iPhone5,1",6.1.4,1.1
1267,5/10/13 21:02,39.35165024,-76.63720703,101.4466782,"iPhone5,1",6.1.4,1.1
1268,5/11/13 1:36,39.28528976,-76.6032486,122.9225464,"iPhone5,1",6.1.4,1.1
1269,5/11/13 1:42,39.28364944,-76.59099579,27,"iPhone5,1",6.1.4,1.1
1270,5/11/13 1:53,39.27915955,-76.57871246,16.61232376,"iPhone5,1",6.1.4,1.1
1271,5/11/13 2:46,39.35185242,-76.63720703,114.8757324,"iPhone5,1",6.1.4,1.1
1272,5/11/13 7:08,39.3420105,-76.66659546,130.9999847,"iPhone5,1",6.1.4,1.1
1273,5/11/13 7:15,39.35342789,-76.63661957,102.0582352,"iPhone5,1",6.1.4,1.1
1274,5/11/13 7:28,39.40882874,-76.56713104,123.4938202,"iPhone5,1",6.1.4,1.1
1275,5/11/13 16:27,39.41530609,-76.57369995,132.0858459,"iPhone5,1",6.1.4,1.1
1276,5/11/13 16:44,39.35190964,-76.63726807,134.5683136,"iPhone5,1",6.1.4,1.1
1277,5/11/13 17:36,39.34718323,-76.64015198,129.090683,"iPhone5,1",6.1.4,1.1
1278,5/11/13 17:48,39.28474045,-76.59002686,27,"iPhone5,1",6.1.4,1.1
1279,5/11/13 17:59,39.27920151,-76.57920074,6.247283936,"iPhone5,1",6.1.4,1.1
1280,5/11/13 20:33,39.27777481,-76.57358551,10.65264893,"iPhone5,1",6.1.4,1.1
1281,5/11/13 20:37,39.26206207,-76.57041931,4.996368408,"iPhone5,1",6.1.4,1.1
1282,5/11/13 20:43,39.26789856,-76.66255188,43.02319336,"iPhone5,1",6.1.4,1.1
1283,5/11/13 20:48,39.21538925,-76.73162842,65.74215698,"iPhone5,1",6.1.4,1.1
1284,5/11/13 20:52,39.16342163,-76.81507874,104.447052,"iPhone5,1",6.1.4,1.1
1285,5/11/13 20:58,39.19612885,-76.8640976,122.1799011,"iPhone5,1",6.1.4,1.1
1286,5/11/13 21:02,39.21202469,-76.86341858,117.1495056,"iPhone5,1",6.1.4,1.1
1287,5/11/13 21:13,39.21606445,-76.86632538,135.5320892,"iPhone5,1",6.1.4,1.1
1288,5/11/13 21:24,39.21217346,-76.86331177,125.0172195,"iPhone5,1",6.1.4,1.1
1289,5/12/13 0:59,39.20906448,-76.86755371,105.0815887,"iPhone5,1",6.1.4,1.1
1290,5/12/13 1:06,39.2414856,-76.83544922,111.7133636,"iPhone5,1",6.1.4,1.1
1291,5/12/13 1:10,39.29660797,-76.8110733,132.5009613,"iPhone5,1",6.1.4,1.1
1292,5/12/13 1:14,39.32091522,-76.74437714,132.9858704,"iPhone5,1",6.1.4,1.1
1293,5/12/13 1:21,39.38778687,-76.72890472,166.0585022,"iPhone5,1",6.1.4,1.1
1294,5/12/13 1:25,39.39560699,-76.66697693,93.06314087,"iPhone5,1",6.1.4,1.1
1295,5/12/13 1:29,39.36100388,-76.64582825,78.5798645,"iPhone5,1",6.1.4,1.1
1296,5/12/13 1:36,39.36205292,-76.63496399,123.7576599,"iPhone5,1",6.1.4,1.1
1297,5/12/13 1:40,39.33824158,-76.63337708,101.6140442,"iPhone5,1",6.1.4,1.1
1298,5/12/13 1:48,39.35165787,-76.63720703,106.9578857,"iPhone5,1",6.1.4,1.1
1299,5/12/13 4:56,39.37071228,-76.61607361,127.5743713,"iPhone5,1",6.1.4,1.1
1300,5/12/13 5:11,39.40884781,-76.56705475,122.4116058,"iPhone5,1",6.1.4,1.1
1301,5/12/13 18:05,39.41415405,-76.59947205,119.1275024,"iPhone5,1",6.1.4,1.1
1302,5/12/13 18:20,39.42890167,-76.62618256,123.0153885,"iPhone5,1",6.1.4,1.1
1303,5/12/13 19:16,39.46798325,-76.63827515,133.5943298,"iPhone5,1",6.1.4,1.1
1304,5/12/13 19:29,39.49562073,-76.63864899,110.3439178,"iPhone5,1",6.1.4,1.1
1305,5/12/13 21:07,39.49547577,-76.65303802,114.478447,"iPhone5,1",6.1.4,1.1
1306,5/12/13 21:22,39.49552155,-76.6390152,118.8407059,"iPhone5,1",6.1.4,1.1
1307,5/12/13 21:39,39.41043854,-76.59153748,133.1184082,"iPhone5,1",6.1.4,1.1
1308,5/12/13 21:43,39.40890121,-76.5671463,132.29953,"iPhone5,1",6.1.4,1.1
